pais_id,pais,año,mes,ccp,producto,distribución,unidad_med_distribución_id,unidad_med_distribución,consumo_per_cápita,uni_med_consumu_id,uni_med_consumo _per_capita
32,Argentina,2008,9,22222,Leche condensada,756.76,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2008,9,22241,Manteca,2379.92,t,Toneladas,0.06,kg,Kilogramos
32,Argentina,2008,9,22230,Yogur ,44772.52,t,Toneladas,1.13,kg,Kilogramos
32,Argentina,2008,9,22290,Postres lacteos y flanes,6340,t,Toneladas,0.16,kg,Kilogramos
32,Argentina,2008,10,22211,Leche en polvo entera ,8205.45,t,Toneladas,0.21,kg,Kilogramos
32,Argentina,2008,10,22212,Leche en polvo descremada,1807.12,t,Toneladas,0.05,kg,Kilogramos
32,Argentina,2008,10,22251,Quesos de baja humedad (pasta dura),2817.68,t,Toneladas,0.07,kg,Kilogramos
32,Argentina,2008,10,22251,Quesos de mediana humedad (pasta semidura),12100.65,t,Toneladas,0.3,kg,Kilogramos
32,Argentina,2008,10,22251,Quesos de alta humedad (pasta blanda),22916.82,t,Toneladas,0.58,kg,Kilogramos
32,Argentina,2008,10,22251,Queso fundido,877.41,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2008,10,22222,Dulce de leche,9656.16,t,Toneladas,0.24,kg,Kilogramos
32,Argentina,2008,10,22120,Crema,3536.81,t,Toneladas,0.09,kg,Kilogramos
32,Argentina,2008,10,22222,Leche condensada,742.1,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2008,10,22241,Manteca,2347.53,t,Toneladas,0.06,kg,Kilogramos
32,Argentina,2008,10,22230,Yogur ,48675.19,t,Toneladas,1.23,kg,Kilogramos
32,Argentina,2008,10,22290,Postres lacteos y flanes,6203,t,Toneladas,0.16,kg,Kilogramos
32,Argentina,2008,11,22211,Leche en polvo entera ,0,t,Toneladas,0,kg,Kilogramos
32,Argentina,2008,11,22212,Leche en polvo descremada,1651.5,t,Toneladas,0.04,kg,Kilogramos
32,Argentina,2008,11,22251,Quesos de baja humedad (pasta dura),689.67,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2008,11,22251,Quesos de mediana humedad (pasta semidura),10607.35,t,Toneladas,0.27,kg,Kilogramos
32,Argentina,2008,11,22251,Quesos de alta humedad (pasta blanda),20913.18,t,Toneladas,0.53,kg,Kilogramos
32,Argentina,2008,11,22251,Queso fundido,933.76,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2008,11,22222,Dulce de leche,7948.15,t,Toneladas,0.2,kg,Kilogramos
32,Argentina,2008,11,22120,Crema,3733.66,t,Toneladas,0.09,kg,Kilogramos
32,Argentina,2008,11,22222,Leche condensada,599.09,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2008,11,22241,Manteca,1182.73,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2008,11,22230,Yogur ,48915.42,t,Toneladas,1.23,kg,Kilogramos
32,Argentina,2008,11,22290,Postres lacteos y flanes,5571,t,Toneladas,0.14,kg,Kilogramos
32,Argentina,2008,12,22211,Leche en polvo entera ,15942.05,t,Toneladas,0.4,kg,Kilogramos
32,Argentina,2008,12,22212,Leche en polvo descremada,0,t,Toneladas,0,kg,Kilogramos
32,Argentina,2008,12,22251,Quesos de baja humedad (pasta dura),1492.66,t,Toneladas,0.04,kg,Kilogramos
32,Argentina,2008,12,22251,Quesos de mediana humedad (pasta semidura),11613.91,t,Toneladas,0.29,kg,Kilogramos
32,Argentina,2008,12,22251,Quesos de alta humedad (pasta blanda),23971.17,t,Toneladas,0.6,kg,Kilogramos
32,Argentina,2008,12,22251,Queso fundido,1202.69,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2008,12,22222,Dulce de leche,10052.01,t,Toneladas,0.25,kg,Kilogramos
32,Argentina,2008,12,22120,Crema,3491.83,t,Toneladas,0.09,kg,Kilogramos
32,Argentina,2008,12,22222,Leche condensada,319.06,t,Toneladas,0.01,kg,Kilogramos
32,Argentina,2008,12,22241,Manteca,2236.02,t,Toneladas,0.06,kg,Kilogramos
32,Argentina,2008,12,22230,Yogur ,48389.09,t,Toneladas,1.22,kg,Kilogramos
32,Argentina,2008,12,22290,Postres lacteos y flanes,5365,t,Toneladas,0.13,kg,Kilogramos
32,Argentina,2009,1,22211,Leche en polvo entera ,0,t,Toneladas,0,kg,Kilogramos
32,Argentina,2009,1,22212,Leche en polvo descremada,0,t,Toneladas,0,kg,Kilogramos
32,Argentina,2009,1,22251,Quesos de baja humedad (pasta dura),5362.45,t,Toneladas,0.13,kg,Kilogramos
32,Argentina,2009,1,22251,Quesos de mediana humedad (pasta semidura),10191.67,t,Toneladas,0.26,kg,Kilogramos
32,Argentina,2009,1,22251,Quesos de alta humedad (pasta blanda),18930.25,t,Toneladas,0.48,kg,Kilogramos
32,Argentina,2009,1,22251,Queso fundido,1200.71,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2009,1,22222,Dulce de leche,7715.23,t,Toneladas,0.19,kg,Kilogramos
32,Argentina,2009,1,22120,Crema,2479.24,t,Toneladas,0.06,kg,Kilogramos
32,Argentina,2009,1,22222,Leche condensada,407.11,t,Toneladas,0.01,kg,Kilogramos
32,Argentina,2009,1,22241,Manteca,1639.8,t,Toneladas,0.04,kg,Kilogramos
32,Argentina,2009,1,22230,Yogur ,50097.71,t,Toneladas,1.26,kg,Kilogramos
32,Argentina,2009,1,22290,Postres lacteos y flanes,4866,t,Toneladas,0.12,kg,Kilogramos
32,Argentina,2009,2,22211,Leche en polvo entera ,0,t,Toneladas,0,kg,Kilogramos
32,Argentina,2009,2,22212,Leche en polvo descremada,630.46,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2009,2,22251,Quesos de baja humedad (pasta dura),0,t,Toneladas,0,kg,Kilogramos
32,Argentina,2009,2,22251,Quesos de mediana humedad (pasta semidura),10405.63,t,Toneladas,0.26,kg,Kilogramos
32,Argentina,2009,2,22251,Quesos de alta humedad (pasta blanda),18531.45,t,Toneladas,0.47,kg,Kilogramos
32,Argentina,2009,2,22251,Queso fundido,1367.53,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2009,2,22222,Dulce de leche,9938.54,t,Toneladas,0.25,kg,Kilogramos
32,Argentina,2009,2,22120,Crema,2410.24,t,Toneladas,0.06,kg,Kilogramos
32,Argentina,2009,2,22222,Leche condensada,518,t,Toneladas,0.01,kg,Kilogramos
32,Argentina,2009,2,22241,Manteca,2621.62,t,Toneladas,0.07,kg,Kilogramos
32,Argentina,2009,2,22230,Yogur ,43997.26,t,Toneladas,1.11,kg,Kilogramos
32,Argentina,2009,2,22290,Postres lacteos y flanes,4668,t,Toneladas,0.12,kg,Kilogramos
32,Argentina,2009,3,22211,Leche en polvo entera ,0,t,Toneladas,0,kg,Kilogramos
32,Argentina,2009,3,22212,Leche en polvo descremada,0,t,Toneladas,0,kg,Kilogramos
32,Argentina,2009,3,22251,Quesos de baja humedad (pasta dura),3969.2,t,Toneladas,0.1,kg,Kilogramos
32,Argentina,2009,3,22251,Quesos de mediana humedad (pasta semidura),13058.2,t,Toneladas,0.33,kg,Kilogramos
32,Argentina,2009,3,22251,Quesos de alta humedad (pasta blanda),22444.99,t,Toneladas,0.56,kg,Kilogramos
32,Argentina,2009,3,22251,Queso fundido,1546.86,t,Toneladas,0.04,kg,Kilogramos
32,Argentina,2009,3,22222,Dulce de leche,12692.39,t,Toneladas,0.32,kg,Kilogramos
32,Argentina,2009,3,22120,Crema,3255.14,t,Toneladas,0.08,kg,Kilogramos
32,Argentina,2009,3,22222,Leche condensada,626.14,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2009,3,22241,Manteca,1692.26,t,Toneladas,0.04,kg,Kilogramos
32,Argentina,2009,3,22230,Yogur ,49014.15,t,Toneladas,1.23,kg,Kilogramos
32,Argentina,2009,3,22290,Postres lacteos y flanes,5680,t,Toneladas,0.14,kg,Kilogramos
32,Argentina,2009,4,22211,Leche en polvo entera ,0,t,Toneladas,0,kg,Kilogramos
32,Argentina,2009,4,22212,Leche en polvo descremada,2763.58,t,Toneladas,0.07,kg,Kilogramos
32,Argentina,2009,4,22251,Quesos de baja humedad (pasta dura),4490.15,t,Toneladas,0.11,kg,Kilogramos
32,Argentina,2009,4,22251,Quesos de mediana humedad (pasta semidura),11386.47,t,Toneladas,0.29,kg,Kilogramos
32,Argentina,2009,4,22251,Quesos de alta humedad (pasta blanda),19987.52,t,Toneladas,0.5,kg,Kilogramos
32,Argentina,2009,4,22251,Queso fundido,1690.6,t,Toneladas,0.04,kg,Kilogramos
32,Argentina,2009,4,22222,Dulce de leche,11047.52,t,Toneladas,0.28,kg,Kilogramos
32,Argentina,2009,4,22120,Crema,3544.19,t,Toneladas,0.09,kg,Kilogramos
32,Argentina,2009,4,22222,Leche condensada,706.17,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2009,4,22241,Manteca,4475.46,t,Toneladas,0.11,kg,Kilogramos
32,Argentina,2009,4,22230,Yogur ,41277,t,Toneladas,1.04,kg,Kilogramos
32,Argentina,2009,4,22290,Postres lacteos y flanes,5010,t,Toneladas,0.13,kg,Kilogramos
32,Argentina,2009,5,22211,Leche en polvo entera ,0,t,Toneladas,0,kg,Kilogramos
32,Argentina,2009,5,22212,Leche en polvo descremada,3375.46,t,Toneladas,0.08,kg,Kilogramos
32,Argentina,2009,5,22251,Quesos de baja humedad (pasta dura),6161.55,t,Toneladas,0.15,kg,Kilogramos
32,Argentina,2009,5,22251,Quesos de mediana humedad (pasta semidura),11045.25,t,Toneladas,0.28,kg,Kilogramos
32,Argentina,2009,5,22251,Quesos de alta humedad (pasta blanda),21020.57,t,Toneladas,0.53,kg,Kilogramos
32,Argentina,2009,5,22251,Queso fundido,1371.56,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2009,5,22222,Dulce de leche,9237.33,t,Toneladas,0.23,kg,Kilogramos
32,Argentina,2009,5,22120,Crema,3557,t,Toneladas,0.09,kg,Kilogramos
32,Argentina,2009,5,22222,Leche condensada,395.02,t,Toneladas,0.01,kg,Kilogramos
32,Argentina,2009,5,22241,Manteca,1350.87,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2009,5,22230,Yogur ,34139.7,t,Toneladas,0.86,kg,Kilogramos
32,Argentina,2009,5,22290,Postres lacteos y flanes,4968,t,Toneladas,0.12,kg,Kilogramos
32,Argentina,2009,6,22211,Leche en polvo entera ,2200.07,t,Toneladas,0.06,kg,Kilogramos
32,Argentina,2009,6,22212,Leche en polvo descremada,3068.26,t,Toneladas,0.08,kg,Kilogramos
32,Argentina,2009,6,22251,Quesos de baja humedad (pasta dura),8097.14,t,Toneladas,0.2,kg,Kilogramos
32,Argentina,2009,6,22251,Quesos de mediana humedad (pasta semidura),14189.18,t,Toneladas,0.36,kg,Kilogramos
32,Argentina,2009,6,22251,Quesos de alta humedad (pasta blanda),21366.21,t,Toneladas,0.53,kg,Kilogramos
32,Argentina,2009,6,22251,Queso fundido,1321.4,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2009,6,22222,Dulce de leche,12327.93,t,Toneladas,0.31,kg,Kilogramos
32,Argentina,2009,6,22120,Crema,3777.84,t,Toneladas,0.09,kg,Kilogramos
32,Argentina,2009,6,22222,Leche condensada,671.21,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2009,6,22241,Manteca,3734.53,t,Toneladas,0.09,kg,Kilogramos
32,Argentina,2009,6,22230,Yogur ,33027.22,t,Toneladas,0.83,kg,Kilogramos
32,Argentina,2009,6,22290,Postres lacteos y flanes,5048,t,Toneladas,0.13,kg,Kilogramos
32,Argentina,2009,7,22211,Leche en polvo entera ,4531.68,t,Toneladas,0.11,kg,Kilogramos
32,Argentina,2009,7,22212,Leche en polvo descremada,3274.42,t,Toneladas,0.08,kg,Kilogramos
32,Argentina,2009,7,22251,Quesos de baja humedad (pasta dura),7594.94,t,Toneladas,0.19,kg,Kilogramos
32,Argentina,2009,7,22251,Quesos de mediana humedad (pasta semidura),14216.98,t,Toneladas,0.36,kg,Kilogramos
32,Argentina,2009,7,22251,Quesos de alta humedad (pasta blanda),22152.54,t,Toneladas,0.55,kg,Kilogramos
32,Argentina,2009,7,22251,Queso fundido,1459.7,t,Toneladas,0.04,kg,Kilogramos
32,Argentina,2009,7,22222,Dulce de leche,11505.79,t,Toneladas,0.29,kg,Kilogramos
32,Argentina,2009,7,22120,Crema,3851.57,t,Toneladas,0.1,kg,Kilogramos
32,Argentina,2009,7,22222,Leche condensada,783.11,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2009,7,22241,Manteca,3137.25,t,Toneladas,0.08,kg,Kilogramos
32,Argentina,2009,7,22230,Yogur ,35876.7,t,Toneladas,0.9,kg,Kilogramos
32,Argentina,2009,7,22290,Postres lacteos y flanes,5682,t,Toneladas,0.14,kg,Kilogramos
32,Argentina,2009,8,22211,Leche en polvo entera ,12796.1,t,Toneladas,0.32,kg,Kilogramos
32,Argentina,2009,8,22212,Leche en polvo descremada,2372.13,t,Toneladas,0.06,kg,Kilogramos
32,Argentina,2009,8,22251,Quesos de baja humedad (pasta dura),6227.15,t,Toneladas,0.16,kg,Kilogramos
32,Argentina,2009,8,22251,Quesos de mediana humedad (pasta semidura),17252.88,t,Toneladas,0.43,kg,Kilogramos
32,Argentina,2009,8,22251,Quesos de alta humedad (pasta blanda),21583.15,t,Toneladas,0.54,kg,Kilogramos
32,Argentina,2009,8,22251,Queso fundido,1501.13,t,Toneladas,0.04,kg,Kilogramos
32,Argentina,2009,8,22222,Dulce de leche,10796.26,t,Toneladas,0.27,kg,Kilogramos
32,Argentina,2009,8,22120,Crema,3566,t,Toneladas,0.09,kg,Kilogramos
32,Argentina,2009,8,22222,Leche condensada,775.98,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2009,8,22241,Manteca,2591.15,t,Toneladas,0.06,kg,Kilogramos
32,Argentina,2009,8,22230,Yogur ,37977.61,t,Toneladas,0.95,kg,Kilogramos
32,Argentina,2009,8,22290,Postres lacteos y flanes,5542,t,Toneladas,0.14,kg,Kilogramos
32,Argentina,2009,9,22211,Leche en polvo entera ,12806.29,t,Toneladas,0.32,kg,Kilogramos
32,Argentina,2009,9,22212,Leche en polvo descremada,3684.35,t,Toneladas,0.09,kg,Kilogramos
32,Argentina,2009,9,22251,Quesos de baja humedad (pasta dura),8551.25,t,Toneladas,0.21,kg,Kilogramos
32,Argentina,2009,9,22251,Quesos de mediana humedad (pasta semidura),17133.48,t,Toneladas,0.43,kg,Kilogramos
32,Argentina,2009,9,22251,Quesos de alta humedad (pasta blanda),20527.34,t,Toneladas,0.51,kg,Kilogramos
32,Argentina,2009,9,22251,Queso fundido,1536,t,Toneladas,0.04,kg,Kilogramos
32,Argentina,2009,9,22222,Dulce de leche,8570.12,t,Toneladas,0.21,kg,Kilogramos
32,Argentina,2009,9,22120,Crema,4116.6,t,Toneladas,0.1,kg,Kilogramos
32,Argentina,2009,9,22222,Leche condensada,593.76,t,Toneladas,0.01,kg,Kilogramos
32,Argentina,2009,9,22241,Manteca,2488.17,t,Toneladas,0.06,kg,Kilogramos
32,Argentina,2009,9,22230,Yogur ,42085.52,t,Toneladas,1.05,kg,Kilogramos
32,Argentina,2009,9,22290,Postres lacteos y flanes,5653,t,Toneladas,0.14,kg,Kilogramos
32,Argentina,2009,10,22211,Leche en polvo entera ,11646.45,t,Toneladas,0.29,kg,Kilogramos
32,Argentina,2009,10,22212,Leche en polvo descremada,1270.84,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2009,10,22251,Quesos de baja humedad (pasta dura),8672.33,t,Toneladas,0.22,kg,Kilogramos
32,Argentina,2009,10,22251,Quesos de mediana humedad (pasta semidura),18177.89,t,Toneladas,0.45,kg,Kilogramos
32,Argentina,2009,10,22251,Quesos de alta humedad (pasta blanda),22352.75,t,Toneladas,0.56,kg,Kilogramos
32,Argentina,2009,10,22251,Queso fundido,1347.29,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2009,10,22222,Dulce de leche,9658.94,t,Toneladas,0.24,kg,Kilogramos
32,Argentina,2009,10,22120,Crema,4201.81,t,Toneladas,0.1,kg,Kilogramos
32,Argentina,2009,10,22222,Leche condensada,713.1,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2009,10,22241,Manteca,2589.37,t,Toneladas,0.06,kg,Kilogramos
32,Argentina,2009,10,22230,Yogur ,42875.19,t,Toneladas,1.07,kg,Kilogramos
32,Argentina,2009,10,22290,Postres lacteos y flanes,5622,t,Toneladas,0.14,kg,Kilogramos
32,Argentina,2009,11,22211,Leche en polvo entera ,0,t,Toneladas,0,kg,Kilogramos
32,Argentina,2009,11,22212,Leche en polvo descremada,941.5,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2009,11,22251,Quesos de baja humedad (pasta dura),8928.34,t,Toneladas,0.22,kg,Kilogramos
32,Argentina,2009,11,22251,Quesos de mediana humedad (pasta semidura),16364.96,t,Toneladas,0.41,kg,Kilogramos
32,Argentina,2009,11,22251,Quesos de alta humedad (pasta blanda),20645.28,t,Toneladas,0.51,kg,Kilogramos
32,Argentina,2009,11,22251,Queso fundido,1553.94,t,Toneladas,0.04,kg,Kilogramos
32,Argentina,2009,11,22222,Dulce de leche,8267.65,t,Toneladas,0.21,kg,Kilogramos
32,Argentina,2009,11,22120,Crema,3606.66,t,Toneladas,0.09,kg,Kilogramos
32,Argentina,2009,11,22222,Leche condensada,669.09,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2009,11,22241,Manteca,2421.96,t,Toneladas,0.06,kg,Kilogramos
32,Argentina,2009,11,22230,Yogur ,47426.42,t,Toneladas,1.18,kg,Kilogramos
32,Argentina,2009,11,22290,Postres lacteos y flanes,4962,t,Toneladas,0.12,kg,Kilogramos
32,Argentina,2009,12,22211,Leche en polvo entera ,1094.05,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2009,12,22212,Leche en polvo descremada,0,t,Toneladas,0,kg,Kilogramos
32,Argentina,2009,12,22251,Quesos de baja humedad (pasta dura),10453.04,t,Toneladas,0.26,kg,Kilogramos
32,Argentina,2009,12,22251,Quesos de mediana humedad (pasta semidura),19118.85,t,Toneladas,0.48,kg,Kilogramos
32,Argentina,2009,12,22251,Quesos de alta humedad (pasta blanda),19627.79,t,Toneladas,0.49,kg,Kilogramos
32,Argentina,2009,12,22251,Queso fundido,1663.38,t,Toneladas,0.04,kg,Kilogramos
32,Argentina,2009,12,22222,Dulce de leche,9846.14,t,Toneladas,0.25,kg,Kilogramos
32,Argentina,2009,12,22120,Crema,3706.83,t,Toneladas,0.09,kg,Kilogramos
32,Argentina,2009,12,22222,Leche condensada,469.06,t,Toneladas,0.01,kg,Kilogramos
32,Argentina,2009,12,22241,Manteca,2207.02,t,Toneladas,0.05,kg,Kilogramos
32,Argentina,2009,12,22230,Yogur ,46072.09,t,Toneladas,1.15,kg,Kilogramos
32,Argentina,2009,12,22290,Postres lacteos y flanes,4306,t,Toneladas,0.11,kg,Kilogramos
32,Argentina,2010,1,22211,Leche en polvo entera ,3829.77,t,Toneladas,0.1,kg,Kilogramos
32,Argentina,2010,1,22212,Leche en polvo descremada,1074.24,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2010,1,22251,Quesos de baja humedad (pasta dura),6080.32,t,Toneladas,0.15,kg,Kilogramos
32,Argentina,2010,1,22251,Quesos de mediana humedad (pasta semidura),13276.92,t,Toneladas,0.33,kg,Kilogramos
32,Argentina,2010,1,22251,Quesos de alta humedad (pasta blanda),18227.13,t,Toneladas,0.45,kg,Kilogramos
32,Argentina,2010,1,22251,Queso fundido,1275.17,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2010,1,22222,Dulce de leche,8330.11,t,Toneladas,0.21,kg,Kilogramos
32,Argentina,2010,1,22120,Crema,3270.82,t,Toneladas,0.08,kg,Kilogramos
32,Argentina,2010,1,22222,Leche condensada,481.09,t,Toneladas,0.01,kg,Kilogramos
32,Argentina,2010,1,22241,Manteca,3863.92,t,Toneladas,0.1,kg,Kilogramos
32,Argentina,2010,1,22230,Yogur ,46964.05,t,Toneladas,1.17,kg,Kilogramos
32,Argentina,2010,1,22290,Postres lacteos y flanes,3040,t,Toneladas,0.08,kg,Kilogramos
32,Argentina,2010,2,22211,Leche en polvo entera ,3977.56,t,Toneladas,0.1,kg,Kilogramos
32,Argentina,2010,2,22212,Leche en polvo descremada,1440.91,t,Toneladas,0.04,kg,Kilogramos
32,Argentina,2010,2,22251,Quesos de baja humedad (pasta dura),3761.88,t,Toneladas,0.09,kg,Kilogramos
32,Argentina,2010,2,22251,Quesos de mediana humedad (pasta semidura),12204.85,t,Toneladas,0.3,kg,Kilogramos
32,Argentina,2010,2,22251,Quesos de alta humedad (pasta blanda),18204.58,t,Toneladas,0.45,kg,Kilogramos
32,Argentina,2010,2,22251,Queso fundido,1362.33,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2010,2,22222,Dulce de leche,9839.22,t,Toneladas,0.24,kg,Kilogramos
32,Argentina,2010,2,22120,Crema,2781.85,t,Toneladas,0.07,kg,Kilogramos
32,Argentina,2010,2,22222,Leche condensada,478.02,t,Toneladas,0.01,kg,Kilogramos
32,Argentina,2010,2,22241,Manteca,2853.48,t,Toneladas,0.07,kg,Kilogramos
32,Argentina,2010,2,22230,Yogur ,44130.21,t,Toneladas,1.1,kg,Kilogramos
32,Argentina,2010,2,22290,Postres lacteos y flanes,4364,t,Toneladas,0.11,kg,Kilogramos
32,Argentina,2010,3,22211,Leche en polvo entera ,4402.51,t,Toneladas,0.11,kg,Kilogramos
32,Argentina,2010,3,22212,Leche en polvo descremada,1730.43,t,Toneladas,0.04,kg,Kilogramos
32,Argentina,2010,3,22251,Quesos de baja humedad (pasta dura),5717.88,t,Toneladas,0.14,kg,Kilogramos
32,Argentina,2010,3,22251,Quesos de mediana humedad (pasta semidura),13003.3,t,Toneladas,0.32,kg,Kilogramos
32,Argentina,2010,3,22251,Quesos de alta humedad (pasta blanda),22722.2,t,Toneladas,0.56,kg,Kilogramos
32,Argentina,2010,3,22251,Queso fundido,1400.59,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2010,3,22222,Dulce de leche,12409.77,t,Toneladas,0.31,kg,Kilogramos
32,Argentina,2010,3,22120,Crema,3514.31,t,Toneladas,0.09,kg,Kilogramos
32,Argentina,2010,3,22222,Leche condensada,800.31,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2010,3,22241,Manteca,2865.04,t,Toneladas,0.07,kg,Kilogramos
32,Argentina,2010,3,22230,Yogur ,46526.83,t,Toneladas,1.16,kg,Kilogramos
32,Argentina,2010,3,22290,Postres lacteos y flanes,5926,t,Toneladas,0.15,kg,Kilogramos
32,Argentina,2010,4,22211,Leche en polvo entera ,5241.42,t,Toneladas,0.13,kg,Kilogramos
32,Argentina,2010,4,22212,Leche en polvo descremada,1994.2,t,Toneladas,0.05,kg,Kilogramos
32,Argentina,2010,4,22251,Quesos de baja humedad (pasta dura),4513.03,t,Toneladas,0.11,kg,Kilogramos
32,Argentina,2010,4,22251,Quesos de mediana humedad (pasta semidura),11494.69,t,Toneladas,0.29,kg,Kilogramos
32,Argentina,2010,4,22251,Quesos de alta humedad (pasta blanda),21810.48,t,Toneladas,0.54,kg,Kilogramos
32,Argentina,2010,4,22251,Queso fundido,1612.69,t,Toneladas,0.04,kg,Kilogramos
32,Argentina,2010,4,22222,Dulce de leche,10108.36,t,Toneladas,0.25,kg,Kilogramos
32,Argentina,2010,4,22120,Crema,2773.74,t,Toneladas,0.07,kg,Kilogramos
32,Argentina,2010,4,22222,Leche condensada,479.09,t,Toneladas,0.01,kg,Kilogramos
32,Argentina,2010,4,22241,Manteca,2623.38,t,Toneladas,0.07,kg,Kilogramos
32,Argentina,2010,4,22230,Yogur ,36712.68,t,Toneladas,0.91,kg,Kilogramos
32,Argentina,2010,4,22290,Postres lacteos y flanes,4410,t,Toneladas,0.11,kg,Kilogramos
32,Argentina,2010,5,22211,Leche en polvo entera ,7213.14,t,Toneladas,0.18,kg,Kilogramos
32,Argentina,2010,5,22212,Leche en polvo descremada,1700.13,t,Toneladas,0.04,kg,Kilogramos
32,Argentina,2010,5,22251,Quesos de baja humedad (pasta dura),5284.85,t,Toneladas,0.13,kg,Kilogramos
32,Argentina,2010,5,22251,Quesos de mediana humedad (pasta semidura),11313.19,t,Toneladas,0.28,kg,Kilogramos
32,Argentina,2010,5,22251,Quesos de alta humedad (pasta blanda),21360.11,t,Toneladas,0.53,kg,Kilogramos
32,Argentina,2010,5,22251,Queso fundido,1102.15,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2010,5,22222,Dulce de leche,8309.93,t,Toneladas,0.21,kg,Kilogramos
32,Argentina,2010,5,22120,Crema,2647.83,t,Toneladas,0.07,kg,Kilogramos
32,Argentina,2010,5,22222,Leche condensada,653.11,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2010,5,22241,Manteca,2438.24,t,Toneladas,0.06,kg,Kilogramos
32,Argentina,2010,5,22230,Yogur ,32003.46,t,Toneladas,0.79,kg,Kilogramos
32,Argentina,2010,5,22290,Postres lacteos y flanes,4575,t,Toneladas,0.11,kg,Kilogramos
32,Argentina,2010,6,22211,Leche en polvo entera ,9360.85,t,Toneladas,0.23,kg,Kilogramos
32,Argentina,2010,6,22212,Leche en polvo descremada,2381.66,t,Toneladas,0.06,kg,Kilogramos
32,Argentina,2010,6,22251,Quesos de baja humedad (pasta dura),6093.35,t,Toneladas,0.15,kg,Kilogramos
32,Argentina,2010,6,22251,Quesos de mediana humedad (pasta semidura),11822.48,t,Toneladas,0.29,kg,Kilogramos
32,Argentina,2010,6,22251,Quesos de alta humedad (pasta blanda),21522.71,t,Toneladas,0.53,kg,Kilogramos
32,Argentina,2010,6,22251,Queso fundido,1442.38,t,Toneladas,0.04,kg,Kilogramos
32,Argentina,2010,6,22222,Dulce de leche,12624.89,t,Toneladas,0.31,kg,Kilogramos
32,Argentina,2010,6,22120,Crema,3025.69,t,Toneladas,0.08,kg,Kilogramos
32,Argentina,2010,6,22222,Leche condensada,700.2,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2010,6,22241,Manteca,3211.04,t,Toneladas,0.08,kg,Kilogramos
32,Argentina,2010,6,22230,Yogur ,31814.1,t,Toneladas,0.79,kg,Kilogramos
32,Argentina,2010,6,22290,Postres lacteos y flanes,4609,t,Toneladas,0.11,kg,Kilogramos
32,Argentina,2010,7,22211,Leche en polvo entera ,7779.62,t,Toneladas,0.19,kg,Kilogramos
32,Argentina,2010,7,22212,Leche en polvo descremada,1473.62,t,Toneladas,0.04,kg,Kilogramos
32,Argentina,2010,7,22251,Quesos de baja humedad (pasta dura),5842.1,t,Toneladas,0.14,kg,Kilogramos
32,Argentina,2010,7,22251,Quesos de mediana humedad (pasta semidura),13828.97,t,Toneladas,0.34,kg,Kilogramos
32,Argentina,2010,7,22251,Quesos de alta humedad (pasta blanda),21443.99,t,Toneladas,0.53,kg,Kilogramos
32,Argentina,2010,7,22251,Queso fundido,1403.91,t,Toneladas,0.03,kg,Kilogramos
32,Argentina,2010,7,22222,Dulce de leche,10521.22,t,Toneladas,0.26,kg,Kilogramos
32,Argentina,2010,7,22120,Crema,3230.22,t,Toneladas,0.08,kg,Kilogramos
32,Argentina,2010,7,22222,Leche condensada,828.15,t,Toneladas,0.02,kg,Kilogramos
32,Argentina,2010,7,22241,Manteca,4154.47,t,Toneladas,0.1,kg,Kilogramos
32,Argentina,2010,7,22230,Yogur ,31107.73,t,Toneladas,0.77,kg,Kilogramos
32,Argentina,2010,7,22290,Postres lacteos y flanes,4671,t,Toneladas,0.12,kg,Kilogramos
